%% LaTeX2e file `Machinee.dat'
%% generated by the `filecontents' environment
%% from source `document' on 2020/02/25.
%%
 10 0.000038
 20 0.000056
 30 0.000064
 40 0.000072
 50 0.000081
 60 0.000157
 70 0.000104
 80 0.000092
 90 0.000148
 100 0.000156
