%% LaTeX2e file `Grape.dat'
%% generated by the `filecontents' environment
%% from source `report' on 2019/11/07.
%%
 100 2.517
 200 22.215
 300 90.549
 400 268.980
 500 991.378
 600 5808.120
 700 11308.290
