%% LaTeX2e file `Classic.dat'
%% generated by the `filecontents' environment
%% from source `report' on 2019/11/07.
%%
 100 4.927
 200 45.956
 300 222.990
 400 1656.764
 500 4154.464
 600 8910.944
 700 16988.810
