%% LaTeX2e file `Classic_un.dat'
%% generated by the `filecontents' environment
%% from source `report' on 2019/11/07.
%%
 101 5.150
 201 43.338
 301 281.546
 401 1865.899
 501 5668.476
 601 12540.691
 701 24528.664
