%% LaTeX2e file `LevT.dat'
%% generated by the `filecontents' environment
%% from source `report' on 2019/10/17.
%%
 10 0.05143
 20 0.17495
 30 0.37773
 40 0.75407
 60 2.40581
 80 5.97663
 100 12.90033
